0.121055, 0.141915, 0.15664, 0.171783, 0.181923, 0.203342, 0.221084, 0.245427, 0.256585, 0.271683, 0.296866, 0.312071, 0.331841, 0.352242, 0.365936, 0.380906, 0.387844, 0.396192, 0.415381, 0.438198, 0.442411, 0.45334, 0.472278, 0.487704, 0.493766, 0.504136, 0.52945, 0.51283, 0.528607, 0.533874, 0.552499, 0.557434, 0.573886, 0.579256, 0.58408, 0.576325, 0.593365, 0.59464, 0.608172, 0.637937, 0.626518, 0.616809, 0.654546, 0.64209, 0.647465, 0.653868, 0.63555, 0.652674, 0.634205, 0.677051, 0.687738, 0.681194, 0.716191, 0.709126, 0.686499, 0.710536, 0.72062, 0.730111, 0.723392, 0.686562, 0.729257, 0.723527, 0.752759,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.101411, 0.119466, 0.133237, 0.148633, 0.165318, 0.183051, 0.204304, 0.213207, 0.235696, 0.252145, 0.267135, 0.304974, 0.310951, 0.325836, 0.357015, 0.363181, 0.367673, 0.382441, 0.38826, 0.410974, 0.42826, 0.449157, 0.462252, 0.474959, 0.481427, 0.485392, 0.500585, 0.513322, 0.512674, 0.550753, 0.55375, 0.535798, 0.58412, 0.558402, 0.567731, 0.566917, 0.597741, 0.604345, 0.604601, 0.610258, 0.610848, 0.643749, 0.614298, 0.635621, 0.650239, 0.65273, 0.654987, 0.664966, 0.64965, 0.659624, 0.662873, 0.69086, 0.654372, 0.715204, 0.683069, 0.698845, 0.683922, 0.680017, 0.667956, 0.699544, 0.727513, 0.686693, 0.712608,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0918268, 0.0998888, 0.115391, 0.129885, 0.146464, 0.161099, 0.179594, 0.195386, 0.216332, 0.237378, 0.24839, 0.26738, 0.300621, 0.31795, 0.335857, 0.345103, 0.341112, 0.365576, 0.375172, 0.395525, 0.398715, 0.41217, 0.443974, 0.432051, 0.463736, 0.470582, 0.467671, 0.490455, 0.520409, 0.499426, 0.525472, 0.529587, 0.551015, 0.554225, 0.522279, 0.560077, 0.574722, 0.572494, 0.586686, 0.570601, 0.587262, 0.62774, 0.581526, 0.602933, 0.609718, 0.628702, 0.635795, 0.617179, 0.662263, 0.670324, 0.656879, 0.6661, 0.65402, 0.685092, 0.669171, 0.699064, 0.699792, 0.68287, 0.684523, 0.690965, 0.698104, 0.699067, 0.713816,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.074599, 0.0863645, 0.0997322, 0.115374, 0.126181, 0.141333, 0.165146, 0.179309, 0.20582, 0.212557, 0.234887, 0.247824, 0.276614, 0.295245, 0.299143, 0.325781, 0.337902, 0.346753, 0.360864, 0.370011, 0.386685, 0.404149, 0.425412, 0.431699, 0.452961, 0.468449, 0.466667, 0.474884, 0.491701, 0.5073, 0.509315, 0.538253, 0.519734, 0.529482, 0.538065, 0.553412, 0.554443, 0.571302, 0.554699, 0.5788, 0.574954, 0.605504, 0.596044, 0.58618, 0.605833, 0.642824, 0.624388, 0.609447, 0.655812, 0.651064, 0.664593, 0.640435, 0.659273, 0.671376, 0.682463, 0.656972, 0.673649, 0.68127, 0.698204, 0.640541, 0.720063, 0.698873, 0.677586,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0630864, 0.0737286, 0.0827315, 0.100282, 0.11314, 0.130523, 0.148653, 0.1629, 0.175496, 0.195892, 0.214383, 0.235752, 0.267507, 0.266741, 0.294252, 0.305325, 0.318533, 0.32468, 0.345211, 0.356648, 0.373465, 0.395878, 0.402098, 0.414951, 0.435835, 0.436701, 0.453369, 0.468459, 0.465896, 0.491346, 0.485656, 0.506329, 0.504405, 0.516945, 0.527825, 0.543487, 0.560846, 0.562861, 0.558353, 0.562228, 0.576451, 0.582343, 0.590733, 0.606255, 0.593186, 0.594372, 0.62252, 0.634511, 0.637931, 0.615151, 0.64431, 0.623105, 0.647759, 0.675968, 0.64627, 0.672022, 0.651968, 0.677629, 0.670046, 0.703362, 0.702985, 0.712957, 0.718664,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0550291, 0.0632106, 0.0761152, 0.0897157, 0.0988974, 0.115822, 0.133752, 0.14538, 0.164145, 0.178608, 0.201092, 0.216711, 0.247724, 0.257018, 0.276515, 0.295675, 0.304679, 0.299527, 0.338888, 0.347558, 0.350983, 0.382161, 0.383682, 0.408122, 0.419508, 0.432547, 0.445805, 0.427948, 0.464608, 0.467114, 0.487701, 0.507633, 0.509983, 0.520456, 0.532969, 0.537968, 0.531118, 0.556567, 0.548204, 0.582707, 0.551349, 0.564621, 0.578064, 0.597419, 0.596206, 0.602546, 0.605287, 0.605307, 0.627118, 0.61514, 0.640211, 0.659188, 0.673509, 0.647478, 0.671507, 0.687321, 0.672204, 0.656089, 0.678217, 0.657062, 0.65156, 0.674065, 0.678528,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0462983, 0.0577151, 0.0671904, 0.0794873, 0.087084, 0.102405, 0.119269, 0.131015, 0.152514, 0.171667, 0.188748, 0.203684, 0.230719, 0.237811, 0.252959, 0.286084, 0.283246, 0.30066, 0.31979, 0.327733, 0.338868, 0.363975, 0.386897, 0.396699, 0.396766, 0.411897, 0.427354, 0.434705, 0.438137, 0.45694, 0.481426, 0.472142, 0.484663, 0.511679, 0.492709, 0.523677, 0.530807, 0.512536, 0.539233, 0.563382, 0.562614, 0.573404, 0.569261, 0.563, 0.562849, 0.584803, 0.590346, 0.631055, 0.627617, 0.59394, 0.628762, 0.622883, 0.621683, 0.635002, 0.643407, 0.620433, 0.61961, 0.639053, 0.638113, 0.656882, 0.638675, 0.692928, 0.665064,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0392013, 0.0466875, 0.0584476, 0.0661128, 0.0784587, 0.0954038, 0.106004, 0.123846, 0.140094, 0.150766, 0.173092, 0.189788, 0.210018, 0.229807, 0.24508, 0.256564, 0.267771, 0.285761, 0.292025, 0.318054, 0.320684, 0.349273, 0.374786, 0.380968, 0.394159, 0.398756, 0.419592, 0.436433, 0.432566, 0.439838, 0.454563, 0.470208, 0.482237, 0.495789, 0.478387, 0.50542, 0.520907, 0.528878, 0.536712, 0.545006, 0.56048, 0.560559, 0.579483, 0.565166, 0.591643, 0.575557, 0.590298, 0.578383, 0.60906, 0.625925, 0.624411, 0.610639, 0.62457, 0.614657, 0.655964, 0.601115, 0.6607, 0.65526, 0.657747, 0.614602, 0.676197, 0.693336, 0.674048,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0310737, 0.040519, 0.049205, 0.056956, 0.0675592, 0.0801463, 0.093687, 0.111598, 0.126985, 0.136287, 0.159593, 0.182404, 0.200087, 0.215475, 0.230554, 0.243114, 0.2633, 0.278144, 0.280713, 0.299256, 0.312733, 0.347917, 0.347494, 0.368629, 0.379504, 0.398236, 0.414286, 0.412104, 0.424812, 0.429736, 0.444474, 0.47405, 0.469378, 0.493722, 0.481757, 0.495535, 0.527517, 0.518379, 0.520564, 0.52226, 0.547571, 0.546103, 0.567958, 0.548956, 0.546288, 0.588406, 0.583461, 0.577738, 0.617319, 0.608328, 0.612738, 0.629053, 0.610194, 0.636963, 0.598161, 0.638036, 0.6524, 0.657304, 0.630311, 0.640092, 0.641817, 0.684611, 0.630375,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0266141, 0.034664, 0.0433371, 0.0511219, 0.0599878, 0.0722374, 0.086169, 0.0994771, 0.121098, 0.129886, 0.152714, 0.169627, 0.185938, 0.204919, 0.215971, 0.229436, 0.246731, 0.25353, 0.270956, 0.292739, 0.299731, 0.327707, 0.338766, 0.359216, 0.357211, 0.389568, 0.388865, 0.406359, 0.422358, 0.433051, 0.462323, 0.458113, 0.461454, 0.483461, 0.484556, 0.467799, 0.501054, 0.517074, 0.512519, 0.519167, 0.543218, 0.547979, 0.54732, 0.540883, 0.54431, 0.580334, 0.565194, 0.592675, 0.556061, 0.581629, 0.60163, 0.590917, 0.583259, 0.613504, 0.608257, 0.645929, 0.625836, 0.606205, 0.654922, 0.62784, 0.635963, 0.654898, 0.647388,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0247067, 0.0294847, 0.0377148, 0.0440691, 0.0529082, 0.0618157, 0.0763579, 0.0921148, 0.104831, 0.122576, 0.143481, 0.160097, 0.177921, 0.194383, 0.216047, 0.214209, 0.224317, 0.24994, 0.267103, 0.277981, 0.284642, 0.309816, 0.329024, 0.357127, 0.357225, 0.372512, 0.392327, 0.396622, 0.410318, 0.415494, 0.434138, 0.4305, 0.457885, 0.45163, 0.471292, 0.477137, 0.474243, 0.503479, 0.494489, 0.498148, 0.524478, 0.528969, 0.539397, 0.547492, 0.54069, 0.581607, 0.565765, 0.570997, 0.590937, 0.537243, 0.585561, 0.598675, 0.586806, 0.584204, 0.622181, 0.641807, 0.631546, 0.628732, 0.612997, 0.627858, 0.601817, 0.637757, 0.625209,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0213949, 0.0270077, 0.0345298, 0.0393406, 0.0472957, 0.0570273, 0.0696469, 0.0816273, 0.0978818, 0.111052, 0.127544, 0.148016, 0.168117, 0.178723, 0.202554, 0.214794, 0.218264, 0.244395, 0.249206, 0.262525, 0.273961, 0.305933, 0.31744, 0.341309, 0.355931, 0.35767, 0.372612, 0.381335, 0.397063, 0.40905, 0.416125, 0.421857, 0.434845, 0.458859, 0.454472, 0.478374, 0.471204, 0.482279, 0.502905, 0.504434, 0.50168, 0.525938, 0.536758, 0.524195, 0.519814, 0.552794, 0.566224, 0.576899, 0.574649, 0.590091, 0.573507, 0.613942, 0.590109, 0.58101, 0.604164, 0.576957, 0.625286, 0.650316, 0.61406, 0.615771, 0.625349, 0.651032, 0.656607,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0193646, 0.0225405, 0.0295987, 0.0363394, 0.0386225, 0.0531694, 0.0609217, 0.0753056, 0.0904151, 0.105686, 0.120866, 0.138067, 0.162961, 0.174163, 0.18595, 0.211246, 0.219159, 0.227007, 0.239339, 0.240977, 0.271996, 0.29276, 0.318794, 0.320628, 0.347118, 0.354635, 0.35715, 0.370219, 0.387553, 0.403271, 0.423053, 0.415568, 0.434083, 0.446416, 0.455481, 0.46055, 0.458169, 0.476267, 0.481694, 0.492621, 0.504533, 0.508298, 0.516699, 0.509808, 0.515998, 0.550102, 0.530102, 0.566317, 0.582225, 0.566093, 0.566518, 0.594826, 0.591814, 0.571614, 0.61054, 0.581906, 0.591064, 0.591791, 0.602612, 0.600254, 0.646152, 0.611588, 0.634367,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0156494, 0.019905, 0.0235677, 0.0294196, 0.0361245, 0.0461434, 0.0542661, 0.070291, 0.0837821, 0.0930941, 0.11329, 0.129608, 0.149675, 0.169634, 0.174113, 0.178902, 0.201783, 0.225094, 0.236594, 0.239557, 0.259087, 0.280201, 0.292173, 0.31115, 0.327236, 0.36064, 0.354155, 0.367819, 0.370828, 0.38909, 0.392507, 0.395275, 0.420169, 0.421934, 0.440559, 0.429602, 0.461198, 0.470903, 0.489812, 0.489052, 0.499143, 0.508955, 0.495507, 0.530241, 0.532804, 0.530783, 0.519111, 0.571154, 0.556137, 0.542539, 0.550654, 0.559405, 0.611886, 0.60201, 0.585143, 0.616072, 0.594568, 0.586215, 0.573963, 0.616988, 0.592255, 0.617072, 0.606807,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0133008, 0.0178886, 0.0225131, 0.025809, 0.0318727, 0.0389558, 0.0498098, 0.0637052, 0.0775888, 0.0867511, 0.106379, 0.121173, 0.138948, 0.160786, 0.17532, 0.179801, 0.193144, 0.202646, 0.223664, 0.24941, 0.246177, 0.265488, 0.291814, 0.297038, 0.325415, 0.326427, 0.342961, 0.366072, 0.354312, 0.384644, 0.376718, 0.406685, 0.412202, 0.433855, 0.425044, 0.444904, 0.42003, 0.463646, 0.463567, 0.470875, 0.489914, 0.516042, 0.507609, 0.502887, 0.533738, 0.530662, 0.557713, 0.545483, 0.562492, 0.563449, 0.557612, 0.593452, 0.574173, 0.576285, 0.580309, 0.575438, 0.593737, 0.601791, 0.584376, 0.588529, 0.579508, 0.630207, 0.628685,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0114355, 0.0156443, 0.0200465, 0.0242586, 0.0265954, 0.0362291, 0.0455384, 0.058737, 0.0692451, 0.0840152, 0.0948461, 0.115436, 0.136554, 0.152359, 0.158114, 0.173485, 0.182191, 0.19538, 0.209683, 0.225176, 0.231553, 0.256578, 0.284386, 0.305661, 0.29978, 0.323151, 0.334549, 0.343284, 0.352756, 0.371273, 0.387988, 0.393624, 0.397913, 0.412202, 0.420522, 0.43658, 0.442245, 0.452445, 0.459139, 0.481777, 0.486981, 0.491929, 0.483443, 0.520578, 0.536042, 0.531383, 0.511689, 0.533356, 0.52156, 0.545801, 0.537076, 0.566846, 0.562535, 0.574125, 0.580696, 0.588386, 0.604748, 0.599302, 0.58398, 0.567848, 0.599716, 0.588282, 0.624665,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00994474, 0.0145069, 0.0170761, 0.0198054, 0.0236554, 0.0320691, 0.0398284, 0.0489368, 0.0663534, 0.0775455, 0.0898205, 0.108222, 0.128589, 0.145665, 0.158798, 0.162023, 0.174349, 0.185482, 0.203453, 0.214749, 0.223263, 0.24592, 0.268477, 0.277382, 0.293971, 0.311343, 0.322713, 0.34148, 0.352697, 0.362132, 0.371009, 0.404403, 0.401408, 0.399051, 0.418242, 0.405666, 0.433745, 0.455677, 0.449829, 0.46382, 0.460503, 0.474098, 0.483304, 0.511273, 0.536719, 0.517203, 0.537859, 0.541454, 0.56354, 0.530615, 0.521623, 0.551677, 0.551989, 0.582666, 0.583245, 0.579898, 0.572499, 0.58576, 0.56524, 0.577598, 0.598885, 0.579837, 0.631348,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00891622, 0.0114448, 0.0142443, 0.0183834, 0.0218592, 0.0290283, 0.0375338, 0.0490584, 0.0626403, 0.0731245, 0.0857459, 0.104253, 0.126132, 0.132827, 0.147909, 0.156667, 0.169662, 0.186577, 0.200201, 0.218919, 0.220422, 0.243872, 0.261438, 0.28305, 0.30276, 0.309636, 0.312982, 0.339064, 0.338549, 0.352418, 0.364397, 0.387962, 0.389074, 0.403613, 0.409781, 0.429485, 0.423145, 0.438948, 0.434571, 0.465867, 0.449763, 0.476546, 0.485985, 0.473816, 0.495174, 0.532549, 0.50163, 0.532734, 0.517742, 0.536735, 0.524842, 0.54531, 0.553021, 0.547966, 0.565882, 0.587887, 0.569448, 0.573849, 0.572613, 0.563139, 0.584433, 0.564787, 0.599,/*pad*/ 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
